Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2014,1,2,1,0,-17,8.048599427,999.0026855469,14.6786211156,53.6352310181,3.1590454578
2014,1,2,2,0,-17,7.5946982849,998.7891845703,15.1693127251,52.9610404968,3.080757618
2014,1,2,3,0,-17,7.1806771979,998.1229248047,15.5377114017,51.0318336487,2.9891529083
2014,1,2,4,0,-17,6.7938967382,998.1588745117,15.743697984,48.6201477051,2.8762505054
2014,1,2,5,0,-17,6.4387633286,998.7662963867,15.751468607,47.0981559753,2.8327498436
2014,1,2,6,0,-18,6.1210386848,999.1267700195,15.6090069319,47.7404937744,2.8683996201
2014,1,2,7,0,-18,6.7196100702,999.86328125,14.7671550669,49.524772644,2.9539251328
2014,1,2,8,118,-18,9.8905919755,1000.7221069336,11.7748075165,51.2331047058,2.9119496346
2014,1,2,9,312,-18,13.0804215554,1001.6286621094,9.7718514102,51.1139640808,2.460142374
2014,1,2,10,476,-16,17.026831438,1001.561706543,9.0884428701,46.7095375061,2.3698048592
2014,1,2,11,585,-11,20.2346666434,1000.7632446289,10.5973761388,44.2478561401,2.706099987
2014,1,2,12,639,-11,21.4882773922,999.9163818359,9.8774692312,40.4764556885,2.7033772469
2014,1,2,13,625,-12,21.8251384403,998.8162841797,9.2567664723,38.7643852234,2.7255988121
2014,1,2,14,534,-12,21.323153829,998.09765625,9.1999378692,37.1244735718,2.6829564571
2014,1,2,15,415,-13,19.9675331342,997.7642822266,9.5618104499,36.5392837524,2.6182084084
2014,1,2,16,235,-13,17.6329004787,997.9426879883,10.8538106523,35.812210083,2.6669282913
2014,1,2,17,38,-13,14.5359136989,998.2088012695,13.3964123015,35.7460021973,2.9121818542
2014,1,2,18,0,-13,13.4119044074,998.5401611328,14.3481563935,39.6591682434,3.1473355293
2014,1,2,19,0,-13,12.5821472203,998.995300293,15.3106456295,44.7715110779,3.1942229271
2014,1,2,20,0,-12,11.8391736557,999.5076904297,16.4457106494,47.4777755737,3.2874591351
2014,1,2,21,0,-12,11.1608780749,999.1772460938,17.571783852,48.2080726624,3.3695144653
2014,1,2,22,0,-12,10.5187949701,998.9806518555,18.6148553888,48.2664794922,3.3427290916
2014,1,2,23,0,-12,9.9026784683,998.6178588867,19.4696663746,47.416217804,3.2372632027
2014,1,3,0,0,-12,9.3297327697,997.8881225586,20.1217504797,45.7128448486,3.1348824501
2014,1,3,1,0,-12,8.7993552366,997.6826171875,20.5432245205,43.1252212524,3.0471413136
2014,1,3,2,0,-12,8.310958319,997.2916870117,20.7393040174,44.1085700989,2.9853096008
2014,1,3,3,0,-13,7.8280349643,996.8551635742,20.9783315073,46.8056716919,2.8886268139
